Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31,Field 32,Value 32,Units 32,Field 33,Value 33,Units 33,Field 34,Value 34,Units 34,
Data,0,record,timestamp,"863330878",s,position_lat,"688509543",semicircles,position_long,"143066632",semicircles,gps_accuracy,"2",m,distance,"214.86",m,heart_rate,"123",bpm,cadence,"49",rpm,speed,"5.149",m/s,temperature,"19",C,enhanced_speed,"5.149",m/s,
Data,0,record,timestamp,"863330879",s,position_lat,"688509080",semicircles,position_long,"143066169",semicircles,gps_accuracy,"2",m,distance,"219.76",m,heart_rate,"121",bpm,cadence,"47",rpm,speed,"4.959",m/s,temperature,"19",C,enhanced_speed,"4.959",m/s,
Data,0,record,timestamp,"863330880",s,position_lat,"688508565",semicircles,position_long,"143065550",semicircles,gps_accuracy,"4",m,distance,"225.48",m,heart_rate,"120",bpm,cadence,"52",rpm,speed,"4.537",m/s,temperature,"19",C,enhanced_speed,"4.537",m/s,
Data,0,record,timestamp,"863330881",s,position_lat,"688508225",semicircles,position_long,"143065086",semicircles,gps_accuracy,"4",m,distance,"229.41",m,heart_rate,"119",bpm,cadence,"58",rpm,speed,"4.031",m/s,temperature,"19",C,enhanced_speed,"4.031",m/s,
Data,0,record,timestamp,"863330882",s,position_lat,"688507521",semicircles,position_long,"143064938",semicircles,gps_accuracy,"3",m,distance,"236.16",m,heart_rate,"118",bpm,cadence,"58",rpm,speed,"6.127",m/s,temperature,"19",C,enhanced_speed,"6.127",m/s,
Data,0,record,timestamp,"863330883",s,position_lat,"688506754",semicircles,position_long,"143064756",semicircles,gps_accuracy,"3",m,distance,"243.39",m,heart_rate,"118",bpm,cadence,"61",rpm,speed,"6.904",m/s,temperature,"19",C,enhanced_speed,"6.904",m/s,
Data,0,record,timestamp,"863330884",s,position_lat,"688506006",semicircles,position_long,"143064416",semicircles,gps_accuracy,"3",m,distance,"250.58",m,heart_rate,"116",bpm,cadence,"66",rpm,speed,"7.121",m/s,temperature,"19",C,enhanced_speed,"7.121",m/s,
Data,0,record,timestamp,"863330885",s,position_lat,"688505267",semicircles,position_long,"143063964",semicircles,gps_accuracy,"3",m,distance,"257.85",m,heart_rate,"115",bpm,cadence,"69",rpm,speed,"7.244",m/s,temperature,"19",C,enhanced_speed,"7.244",m/s,
Data,0,record,timestamp,"863330886",s,position_lat,"688504589",semicircles,position_long,"143063455",semicircles,gps_accuracy,"3",m,distance,"264.67",m,heart_rate,"114",bpm,cadence,"72",rpm,speed,"6.908",m/s,temperature,"19",C,enhanced_speed,"6.908",m/s,
Data,0,record,timestamp,"863330887",s,position_lat,"688504046",semicircles,position_long,"143062930",semicircles,gps_accuracy,"3",m,distance,"270.38",m,heart_rate,"114",bpm,cadence,"74",rpm,speed,"6.037",m/s,temperature,"19",C,enhanced_speed,"6.037",m/s,
